"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"UCD - Drug/Alcohol Induced"	"UCD - Drug/Alcohol Induced Code"	"UCD - Drug/Alcohol Induced Cause"	"UCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	19	2287949	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	40	2287949	1.7	1.8
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	24	2287949	1.0	1.0
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	2287949	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	177	2287949	7.7	7.1
	"Alabama"	"01"	"Male"	"M"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	23132	2287949	1011.0	1122.3
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	295	2309779	12.8	13.3
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	26	2309779	1.1	1.2
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	2309779	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	38	2309779	1.6	1.6
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	2309779	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	182	2309779	7.9	7.2
	"Alabama"	"01"	"Male"	"M"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	23310	2309779	1009.2	1108.8
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	263	2320188	11.3	11.7
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	26	2320188	1.1	1.1
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	2320188	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	24	2320188	1.0	1.0
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	15	2320188	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	196	2320188	8.4	7.5
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	23510	2320188	1013.3	1098.7
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	274	2329491	11.8	12.2
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	20	2329491	0.9	0.8
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	2329491	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	38	2329491	1.6	1.7
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	21	2329491	0.9	0.9
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	175	2329491	7.5	6.6
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	24068	2329491	1033.2	1097.3
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	284	2338557	12.1	12.8
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	2338557	1.6	1.5
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	2338557	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	50	2338557	2.1	2.2
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	2338557	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	191	2338557	8.2	7.1
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	24179	2338557	1033.9	1075.1
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	305	2345347	13.0	13.6
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	17	2345347	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	2345347	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	33	2345347	1.4	1.4
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	2345347	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	165	2345347	7.0	6.2
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	25219	2345347	1075.3	1094.5
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	362	2349967	15.4	15.9
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	21	2349967	0.9	0.9
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	2349967	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	49	2349967	2.1	2.1
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	19	2349967	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	209	2349967	8.9	7.6
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	24769	2349967	1054.0	1053.1
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	394	2353184	16.7	17.5
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	19	2353184	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	2353184	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	42	2353184	1.8	1.7
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	20	2353184	0.8	0.9
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	209	2353184	8.9	7.6
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	25903	2353184	1100.8	1079.4
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	418	2355586	17.7	18.7
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	20	2355586	0.8	0.9
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	2355586	Unreliable	Unreliable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	69	2355586	2.9	2.6
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	2355586	1.1	1.1
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	274	2355586	11.6	9.9
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	26027	2355586	1104.9	1061.4
	"Alaska"	"02"	"Female"	"F"	"1999"	"1999"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	12	301266	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"1999"	"1999"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	25	301266	8.3	9.3
	"Alaska"	"02"	"Female"	"F"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1108	301266	367.8	696.6
	"Alaska"	"02"	"Female"	"F"	"2000"	"2000"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	19	302820	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2000"	"2000"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	24	302820	7.9	8.9
	"Alaska"	"02"	"Female"	"F"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1175	302820	388.0	712.1
	"Alaska"	"02"	"Female"	"F"	"2001"	"2001"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	23	305579	7.5	7.3
	"Alaska"	"02"	"Female"	"F"	"2001"	"2001"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	35	305579	11.5	12.1
	"Alaska"	"02"	"Female"	"F"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1189	305579	389.1	666.2
	"Alaska"	"02"	"Female"	"F"	"2002"	"2002"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	27	309633	8.7	8.2
	"Alaska"	"02"	"Female"	"F"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	42	309633	13.6	13.0
	"Alaska"	"02"	"Female"	"F"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1193	309633	385.3	643.5
	"Alaska"	"02"	"Female"	"F"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	34	313034	10.9	10.6
	"Alaska"	"02"	"Female"	"F"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	30	313034	9.6	10.2
	"Alaska"	"02"	"Female"	"F"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1305	313034	416.9	695.0
	"Alaska"	"02"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	31	317807	9.8	9.5
	"Alaska"	"02"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	317807	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	46	317807	14.5	14.9
	"Alaska"	"02"	"Female"	"F"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1197	317807	376.6	607.0
	"Alaska"	"02"	"Female"	"F"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	27	320920	8.4	8.5
	"Alaska"	"02"	"Female"	"F"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	46	320920	14.3	14.4
	"Alaska"	"02"	"Female"	"F"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1280	320920	398.9	616.3
	"Alaska"	"02"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	19	325121	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	52	325121	16.0	16.3
	"Alaska"	"02"	"Female"	"F"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1398	325121	430.0	658.2
	"Alaska"	"02"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	24	327138	7.3	6.7
	"Alaska"	"02"	"Female"	"F"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	53	327138	16.2	15.7
	"Alaska"	"02"	"Female"	"F"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1410	327138	431.0	643.5
	"Alaska"	"02"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	24	329412	7.3	7.2
	"Alaska"	"02"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	329412	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	46	329412	14.0	14.2
	"Alaska"	"02"	"Female"	"F"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1416	329412	429.9	617.6
	"Alaska"	"02"	"Female"	"F"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	37	337002	11.0	10.7
	"Alaska"	"02"	"Female"	"F"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	337002	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	337002	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	51	337002	15.1	15.4
	"Alaska"	"02"	"Female"	"F"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1484	337002	440.4	634.8
	"Alaska"	"02"	"Female"	"F"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	34	340603	10.0	9.9
	"Alaska"	"02"	"Female"	"F"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	340603	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	35	340603	10.3	9.7
	"Alaska"	"02"	"Female"	"F"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1509	340603	443.0	622.0
	"Alaska"	"02"	"Female"	"F"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	35	347526	10.1	9.8
	"Alaska"	"02"	"Female"	"F"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	347526	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	43	347526	12.4	11.6
	"Alaska"	"02"	"Female"	"F"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1523	347526	438.2	600.1
	"Alaska"	"02"	"Female"	"F"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	48	350211	13.7	13.7
	"Alaska"	"02"	"Female"	"F"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	40	350211	11.4	10.6
	"Alaska"	"02"	"Female"	"F"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1587	350211	453.2	596.9
	"Alaska"	"02"	"Female"	"F"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	28	349564	8.0	8.3
	"Alaska"	"02"	"Female"	"F"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	349564	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	40	349564	11.4	10.3
	"Alaska"	"02"	"Female"	"F"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1660	349564	474.9	598.3
	"Alaska"	"02"	"Female"	"F"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	42	349436	12.0	12.1
	"Alaska"	"02"	"Female"	"F"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	41	349436	11.7	11.3
	"Alaska"	"02"	"Female"	"F"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1620	349436	463.6	580.4
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	39	349407	11.2	11.1
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	349407	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	56	349407	16.0	14.9
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1751	349407	501.1	605.6
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	26	353762	7.3	7.3
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	353762	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	353762	Unreliable	Unreliable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	67	353762	18.9	18.3
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1778	353762	502.6	587.7
	"Alaska"	"02"	"Male"	"M"	"1999"	"1999"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	15	323513	Unreliable	Unreliable
	"Alaska"	"02"	"Male"	"M"	"1999"	"1999"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	55	323513	17.0	18.6
	"Alaska"	"02"	"Male"	"M"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1450	323513	448.2	945.1
	"Alaska"	"02"	"Male"	"M"	"2000"	"2000"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	17	324112	Unreliable	Unreliable
	"Alaska"	"02"	"Male"	"M"	"2000"	"2000"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	64	324112	19.7	24.1
	"Alaska"	"02"	"Male"	"M"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1583	324112	488.4	994.3
	"Alaska"	"02"	"Male"	"M"	"2001"	"2001"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	30	328135	9.1	8.9
	"Alaska"	"02"	"Male"	"M"	"2001"	"2001"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	74	328135	22.6	26.4
	"Alaska"	"02"	"Male"	"M"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1593	328135	485.5	962.6
	"Alaska"	"02"	"Male"	"M"	"2002"	"2002"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	42	332704	12.6	11.7
	"Alaska"	"02"	"Male"	"M"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	76	332704	22.8	24.6
	"Alaska"	"02"	"Male"	"M"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1627	332704	489.0	905.9
	"Alaska"	"02"	"Male"	"M"	"2003"	"2003"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	38	335380	11.3	10.7
	"Alaska"	"02"	"Male"	"M"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	90	335380	26.8	31.6
	"Alaska"	"02"	"Male"	"M"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1667	335380	497.0	936.0
	"Alaska"	"02"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	33	341479	9.7	9.6
	"Alaska"	"02"	"Male"	"M"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	56	341479	16.4	16.8
	"Alaska"	"02"	"Male"	"M"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1658	341479	485.5	857.6
	"Alaska"	"02"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	35	346026	10.1	9.2
	"Alaska"	"02"	"Male"	"M"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	74	346026	21.4	24.6
	"Alaska"	"02"	"Male"	"M"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1682	346026	486.1	863.5
	"Alaska"	"02"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	47	350181	13.4	12.9
	"Alaska"	"02"	"Male"	"M"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	83	350181	23.7	24.0
	"Alaska"	"02"	"Male"	"M"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	1728	350181	493.5	868.7
	"Alaska"	"02"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	39	353162	11.0	10.8
